timestamp,iface,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,backlog_bytes,backlog_pkts,qlen_pkts
2025-10-10T15:29:15.212131,s2-eth5,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:15.212131,s3-eth1,2516,1216,34,16,0,0,0,0,1000
2025-10-10T15:29:15.212131,s3-eth2,726,2936,9,40,0,0,0,0,1000
2025-10-10T15:29:15.212131,s3-eth3,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:15.212131,s3-eth4,726,2936,9,40,0,0,0,0,1000
2025-10-10T15:29:15.212131,s3-eth5,726,2936,9,40,0,0,0,0,1000
2025-10-10T15:29:15.212131,s4-eth1,2656,1076,36,14,0,0,0,0,1000
2025-10-10T15:29:15.212131,s4-eth2,726,2936,9,40,0,0,0,0,1000
2025-10-10T15:29:15.212131,s4-eth3,656,3076,8,42,0,0,0,0,1000
2025-10-10T15:29:15.212131,s4-eth4,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:15.212131,s4-eth5,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:15.212131,s5-eth1,2126,1466,29,19,0,0,0,0,1000
2025-10-10T15:29:15.212131,s5-eth2,656,2866,8,39,0,0,0,0,1000
2025-10-10T15:29:15.212131,s5-eth3,656,2866,8,39,0,0,0,0,1000
2025-10-10T15:29:15.212131,s5-eth4,656,2866,8,39,0,0,0,0,1000
2025-10-10T15:29:15.212131,s5-eth5,656,2456,8,34,0,0,0,0,1000
2025-10-10T15:29:16.417680,s1-eth1,1006,2936,13,40,0,0,0,0,1000
2025-10-10T15:29:16.417680,s1-eth2,1286,2586,17,35,0,0,0,0,1000
2025-10-10T15:29:16.417680,s1-eth3,1076,2796,14,38,0,0,0,0,1000
2025-10-10T15:29:16.417680,s1-eth4,1536,2266,20,31,0,0,0,0,1000
2025-10-10T15:29:16.417680,s2-eth1,2936,1006,40,13,0,0,0,0,1000
2025-10-10T15:29:16.417680,s2-eth2,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:16.417680,s2-eth3,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:16.417680,s2-eth4,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:16.417680,s2-eth5,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:16.417680,s3-eth1,2586,1286,35,17,0,0,0,0,1000
2025-10-10T15:29:16.417680,s3-eth2,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:16.417680,s3-eth3,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:16.417680,s3-eth4,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:16.417680,s3-eth5,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:16.417680,s4-eth1,2796,1076,38,14,0,0,0,0,1000
2025-10-10T15:29:16.417680,s4-eth2,726,3146,9,43,0,0,0,0,1000
2025-10-10T15:29:16.417680,s4-eth3,656,3216,8,44,0,0,0,0,1000
2025-10-10T15:29:16.417680,s4-eth4,656,3146,8,43,0,0,0,0,1000
2025-10-10T15:29:16.417680,s4-eth5,656,3146,8,43,0,0,0,0,1000
2025-10-10T15:29:16.417680,s5-eth1,2266,1536,31,20,0,0,0,0,1000
2025-10-10T15:29:16.417680,s5-eth2,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:16.417680,s5-eth3,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:16.417680,s5-eth4,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:16.417680,s5-eth5,656,2596,8,36,0,0,0,0,1000
2025-10-10T15:29:17.621408,s1-eth1,1006,2936,13,40,0,0,0,0,1000
2025-10-10T15:29:17.621408,s1-eth2,1286,2586,17,35,0,0,0,0,1000
2025-10-10T15:29:17.621408,s1-eth3,1076,2796,14,38,0,0,0,0,1000
2025-10-10T15:29:17.621408,s1-eth4,1536,2266,20,31,0,0,0,0,1000
2025-10-10T15:29:17.621408,s2-eth1,2936,1006,40,13,0,0,0,0,1000
2025-10-10T15:29:17.621408,s2-eth2,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:17.621408,s2-eth3,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:17.621408,s2-eth4,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:17.621408,s2-eth5,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:17.621408,s3-eth1,2586,1286,35,17,0,0,0,0,1000
2025-10-10T15:29:17.621408,s3-eth2,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:17.621408,s3-eth3,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:17.621408,s3-eth4,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:17.621408,s3-eth5,726,3076,9,42,0,0,0,0,1000
2025-10-10T15:29:17.621408,s4-eth1,2796,1076,38,14,0,0,0,0,1000
2025-10-10T15:29:17.621408,s4-eth2,726,3146,9,43,0,0,0,0,1000
2025-10-10T15:29:17.621408,s4-eth3,656,3216,8,44,0,0,0,0,1000
2025-10-10T15:29:17.621408,s4-eth4,656,3216,8,44,0,0,0,0,1000
2025-10-10T15:29:17.621408,s4-eth5,656,3146,8,43,0,0,0,0,1000
2025-10-10T15:29:17.621408,s5-eth1,2266,1536,31,20,0,0,0,0,1000
2025-10-10T15:29:17.621408,s5-eth2,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:17.621408,s5-eth3,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:17.621408,s5-eth4,656,3006,8,41,0,0,0,0,1000
2025-10-10T15:29:17.621408,s5-eth5,656,2596,8,36,0,0,0,0,1000
2025-10-10T15:29:18.739999,s1-eth1,1006,3006,13,41,0,0,0,0,1000
2025-10-10T15:29:18.739999,s1-eth2,1286,2656,17,36,0,0,0,0,1000
2025-10-10T15:29:18.739999,s1-eth3,1076,2866,14,39,0,0,0,0,1000
2025-10-10T15:29:18.739999,s1-eth4,1606,2266,21,31,0,0,0,0,1000
2025-10-10T15:29:18.739999,s2-eth1,3006,1006,41,13,0,0,0,0,1000
2025-10-10T15:29:18.739999,s2-eth2,726,3286,9,45,0,0,0,0,1000
2025-10-10T15:29:18.739999,s2-eth3,726,3286,9,45,0,0,0,0,1000
2025-10-10T15:29:18.739999,s2-eth4,726,3286,9,45,0,0,0,0,1000
2025-10-10T15:29:18.739999,s2-eth5,726,3286,9,45,0,0,0,0,1000
2025-10-10T15:29:18.739999,s3-eth1,2656,1286,36,17,0,0,0,0,1000
2025-10-10T15:29:18.739999,s3-eth2,726,3146,9,43,0,0,0,0,1000
2025-10-10T15:29:18.739999,s3-eth3,726,3146,9,43,0,0,0,0,1000
2025-10-10T15:29:18.739999,s3-eth4,726,3146,9,43,0,0,0,0,1000
2025-10-10T15:29:18.739999,s3-eth5,726,3146,9,43,0,0,0,0,1000
2025-10-10T15:29:18.739999,s4-eth1,2866,1076,39,14,0,0,0,0,1000
2025-10-10T15:29:18.739999,s4-eth2,726,3216,9,44,0,0,0,0,1000
2025-10-10T15:29:18.739999,s4-eth3,656,3286,8,45,0,0,0,0,1000
2025-10-10T15:29:18.739999,s4-eth4,656,3286,8,45,0,0,0,0,1000
2025-10-10T15:29:18.739999,s4-eth5,656,3216,8,44,0,0,0,0,1000
2025-10-10T15:29:18.739999,s5-eth1,2266,1606,31,21,0,0,0,0,1000
2025-10-10T15:29:18.739999,s5-eth2,656,3146,8,43,0,0,0,0,1000
2025-10-10T15:29:18.739999,s5-eth3,726,3006,9,41,0,0,0,0,1000
2025-10-10T15:29:18.739999,s5-eth4,656,3076,8,42,0,0,0,0,1000
2025-10-10T15:29:18.739999,s5-eth5,656,2666,8,37,0,0,0,0,1000
2025-10-10T15:29:19.853910,s1-eth1,1006,3356,13,46,0,0,0,0,1000
2025-10-10T15:29:19.853910,s1-eth2,1286,3006,17,41,0,0,0,0,1000
2025-10-10T15:29:19.853910,s1-eth3,1286,3006,17,41,0,0,0,0,1000
2025-10-10T15:29:19.853910,s1-eth4,1746,2476,23,34,0,0,0,0,1000
2025-10-10T15:29:19.853910,s2-eth1,3356,1006,46,13,0,0,0,0,1000
2025-10-10T15:29:19.853910,s2-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:19.853910,s2-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:19.853910,s2-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:19.853910,s2-eth5,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:19.853910,s3-eth1,3006,1286,41,17,0,0,0,0,1000
2025-10-10T15:29:19.853910,s3-eth2,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:19.853910,s3-eth3,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:19.853910,s3-eth4,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:19.853910,s3-eth5,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:19.853910,s4-eth1,3006,1286,41,17,0,0,0,0,1000
2025-10-10T15:29:19.853910,s4-eth2,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:19.853910,s4-eth3,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:19.853910,s4-eth4,656,3566,8,49,0,0,0,0,1000
2025-10-10T15:29:19.853910,s4-eth5,726,3426,9,47,0,0,0,0,1000
2025-10-10T15:29:19.853910,s5-eth1,2476,1746,34,23,0,0,0,0,1000
2025-10-10T15:29:19.853910,s5-eth2,726,3426,9,47,0,0,0,0,1000
2025-10-10T15:29:19.853910,s5-eth3,726,3356,9,46,0,0,0,0,1000
2025-10-10T15:29:19.853910,s5-eth4,656,3426,8,47,0,0,0,0,1000
2025-10-10T15:29:19.853910,s5-eth5,726,2946,9,41,0,0,0,0,1000
2025-10-10T15:29:20.961840,s1-eth1,1006,3356,13,46,0,0,0,0,1000
2025-10-10T15:29:20.961840,s1-eth2,1286,3006,17,41,0,0,0,0,1000
2025-10-10T15:29:20.961840,s1-eth3,1286,3006,17,41,0,0,0,0,1000
2025-10-10T15:29:20.961840,s1-eth4,1746,2476,23,34,0,0,0,0,1000
2025-10-10T15:29:20.961840,s2-eth1,3356,1006,46,13,0,0,0,0,1000
2025-10-10T15:29:20.961840,s2-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:20.961840,s2-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:20.961840,s2-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:20.961840,s2-eth5,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:20.961840,s3-eth1,3006,1286,41,17,0,0,0,0,1000
2025-10-10T15:29:20.961840,s3-eth2,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:20.961840,s3-eth3,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:20.961840,s3-eth4,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:20.961840,s3-eth5,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:20.961840,s4-eth1,3006,1286,41,17,0,0,0,0,1000
2025-10-10T15:29:20.961840,s4-eth2,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:20.961840,s4-eth3,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:20.961840,s4-eth4,656,3566,8,49,0,0,0,0,1000
2025-10-10T15:29:20.961840,s4-eth5,726,3426,9,47,0,0,0,0,1000
2025-10-10T15:29:20.961840,s5-eth1,2476,1746,34,23,0,0,0,0,1000
2025-10-10T15:29:20.961840,s5-eth2,726,3426,9,47,0,0,0,0,1000
2025-10-10T15:29:20.961840,s5-eth3,726,3356,9,46,0,0,0,0,1000
2025-10-10T15:29:20.961840,s5-eth4,656,3426,8,47,0,0,0,0,1000
2025-10-10T15:29:20.961840,s5-eth5,726,2946,9,41,0,0,0,0,1000
2025-10-10T15:29:22.087558,s1-eth1,1006,3426,13,47,0,0,0,0,1000
2025-10-10T15:29:22.087558,s1-eth2,1286,3076,17,42,0,0,0,0,1000
2025-10-10T15:29:22.087558,s1-eth3,1356,3006,18,41,0,0,0,0,1000
2025-10-10T15:29:22.087558,s1-eth4,1746,2546,23,35,0,0,0,0,1000
2025-10-10T15:29:22.087558,s2-eth1,3426,1006,47,13,0,0,0,0,1000
2025-10-10T15:29:22.087558,s2-eth2,726,3706,9,51,0,0,0,0,1000
2025-10-10T15:29:22.087558,s2-eth3,726,3706,9,51,0,0,0,0,1000
2025-10-10T15:29:22.087558,s2-eth4,726,3706,9,51,0,0,0,0,1000
2025-10-10T15:29:22.087558,s2-eth5,726,3706,9,51,0,0,0,0,1000
2025-10-10T15:29:22.087558,s3-eth1,3076,1286,42,17,0,0,0,0,1000
2025-10-10T15:29:22.087558,s3-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:22.087558,s3-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:22.087558,s3-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:22.087558,s3-eth5,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:22.087558,s4-eth1,3006,1356,41,18,0,0,0,0,1000
2025-10-10T15:29:22.087558,s4-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:22.087558,s4-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:22.087558,s4-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:22.087558,s4-eth5,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:22.087558,s5-eth1,2546,1746,35,23,0,0,0,0,1000
2025-10-10T15:29:22.087558,s5-eth2,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:22.087558,s5-eth3,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:22.087558,s5-eth4,656,3496,8,48,0,0,0,0,1000
2025-10-10T15:29:22.087558,s5-eth5,726,3016,9,42,0,0,0,0,1000
2025-10-10T15:29:23.264135,s1-eth1,1006,3426,13,47,0,0,0,0,1000
2025-10-10T15:29:23.264135,s1-eth2,1286,3076,17,42,0,0,0,0,1000
2025-10-10T15:29:23.264135,s1-eth3,1356,3006,18,41,0,0,0,0,1000
2025-10-10T15:29:23.264135,s1-eth4,1746,2546,23,35,0,0,0,0,1000
2025-10-10T15:29:23.264135,s2-eth1,3426,1006,47,13,0,0,0,0,1000
2025-10-10T15:29:23.264135,s2-eth2,726,3706,9,51,0,0,0,0,1000
2025-10-10T15:29:23.264135,s2-eth3,726,3706,9,51,0,0,0,0,1000
2025-10-10T15:29:23.264135,s2-eth4,726,3706,9,51,0,0,0,0,1000
2025-10-10T15:29:23.264135,s2-eth5,726,3706,9,51,0,0,0,0,1000
2025-10-10T15:29:23.264135,s3-eth1,3076,1286,42,17,0,0,0,0,1000
2025-10-10T15:29:23.264135,s3-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:23.264135,s3-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:23.264135,s3-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:23.264135,s3-eth5,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:23.264135,s4-eth1,3006,1356,41,18,0,0,0,0,1000
2025-10-10T15:29:23.264135,s4-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:23.264135,s4-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:23.264135,s4-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:23.264135,s4-eth5,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:23.264135,s5-eth1,2546,1746,35,23,0,0,0,0,1000
2025-10-10T15:29:23.264135,s5-eth2,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:23.264135,s5-eth3,726,3496,9,48,0,0,0,0,1000
2025-10-10T15:29:23.264135,s5-eth4,656,3496,8,48,0,0,0,0,1000
2025-10-10T15:29:23.264135,s5-eth5,726,3016,9,42,0,0,0,0,1000
2025-10-10T15:29:24.407058,s1-eth1,1006,3496,13,48,0,0,0,0,1000
2025-10-10T15:29:24.407058,s1-eth2,1286,3146,17,43,0,0,0,0,1000
2025-10-10T15:29:24.407058,s1-eth3,1356,3076,18,42,0,0,0,0,1000
2025-10-10T15:29:24.407058,s1-eth4,1816,2546,24,35,0,0,0,0,1000
2025-10-10T15:29:24.407058,s2-eth1,3496,1006,48,13,0,0,0,0,1000
2025-10-10T15:29:24.407058,s2-eth2,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:24.407058,s2-eth3,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:24.407058,s2-eth4,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:24.407058,s2-eth5,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:24.407058,s3-eth1,3146,1286,43,17,0,0,0,0,1000
2025-10-10T15:29:24.407058,s3-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:24.407058,s3-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:24.407058,s3-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:24.407058,s3-eth5,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:24.407058,s4-eth1,3076,1356,42,18,0,0,0,0,1000
2025-10-10T15:29:24.407058,s4-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:24.407058,s4-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:24.407058,s4-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:24.407058,s4-eth5,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:24.407058,s5-eth1,2546,1816,35,24,0,0,0,0,1000
2025-10-10T15:29:24.407058,s5-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:24.407058,s5-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:24.407058,s5-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:24.407058,s5-eth5,726,3086,9,43,0,0,0,0,1000
2025-10-10T15:29:25.587415,s1-eth1,1006,3496,13,48,0,0,0,0,1000
2025-10-10T15:29:25.587415,s1-eth2,1286,3146,17,43,0,0,0,0,1000
2025-10-10T15:29:25.587415,s1-eth3,1356,3076,18,42,0,0,0,0,1000
2025-10-10T15:29:25.587415,s1-eth4,1816,2546,24,35,0,0,0,0,1000
2025-10-10T15:29:25.587415,s2-eth1,3496,1006,48,13,0,0,0,0,1000
2025-10-10T15:29:25.587415,s2-eth2,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:25.587415,s2-eth3,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:25.587415,s2-eth4,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:25.587415,s2-eth5,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:25.587415,s3-eth1,3146,1286,43,17,0,0,0,0,1000
2025-10-10T15:29:25.587415,s3-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:25.587415,s3-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:25.587415,s3-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:25.587415,s3-eth5,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:25.587415,s4-eth1,3076,1356,42,18,0,0,0,0,1000
2025-10-10T15:29:25.587415,s4-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:25.587415,s4-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:25.587415,s4-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:25.587415,s4-eth5,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:25.587415,s5-eth1,2546,1816,35,24,0,0,0,0,1000
2025-10-10T15:29:25.587415,s5-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:25.587415,s5-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:25.587415,s5-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:25.587415,s5-eth5,726,3086,9,43,0,0,0,0,1000
2025-10-10T15:29:26.722211,s1-eth1,1006,3496,13,48,0,0,0,0,1000
2025-10-10T15:29:26.722211,s1-eth2,1286,3146,17,43,0,0,0,0,1000
2025-10-10T15:29:26.722211,s1-eth3,1356,3076,18,42,0,0,0,0,1000
2025-10-10T15:29:26.722211,s1-eth4,1816,2546,24,35,0,0,0,0,1000
2025-10-10T15:29:26.722211,s2-eth1,3496,1006,48,13,0,0,0,0,1000
2025-10-10T15:29:26.722211,s2-eth2,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:26.722211,s2-eth3,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:26.722211,s2-eth4,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:26.722211,s2-eth5,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:26.722211,s3-eth1,3146,1286,43,17,0,0,0,0,1000
2025-10-10T15:29:26.722211,s3-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:26.722211,s3-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:26.722211,s3-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:26.722211,s3-eth5,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:26.722211,s4-eth1,3076,1356,42,18,0,0,0,0,1000
2025-10-10T15:29:26.722211,s4-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:26.722211,s4-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:26.722211,s4-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:26.722211,s4-eth5,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:26.722211,s5-eth1,2546,1816,35,24,0,0,0,0,1000
2025-10-10T15:29:26.722211,s5-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:26.722211,s5-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:26.722211,s5-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:26.722211,s5-eth5,726,3156,9,44,0,0,0,0,1000
2025-10-10T15:29:27.825605,s1-eth1,1006,3496,13,48,0,0,0,0,1000
2025-10-10T15:29:27.825605,s1-eth2,1286,3146,17,43,0,0,0,0,1000
2025-10-10T15:29:27.825605,s1-eth3,1356,3076,18,42,0,0,0,0,1000
2025-10-10T15:29:27.825605,s1-eth4,1816,2546,24,35,0,0,0,0,1000
2025-10-10T15:29:27.825605,s2-eth1,3496,1006,48,13,0,0,0,0,1000
2025-10-10T15:29:27.825605,s2-eth2,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:27.825605,s2-eth3,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:27.825605,s2-eth4,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:27.825605,s2-eth5,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:27.825605,s3-eth1,3146,1286,43,17,0,0,0,0,1000
2025-10-10T15:29:27.825605,s3-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:27.825605,s3-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:27.825605,s3-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:27.825605,s3-eth5,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:27.825605,s4-eth1,3076,1356,42,18,0,0,0,0,1000
2025-10-10T15:29:27.825605,s4-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:27.825605,s4-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:27.825605,s4-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:27.825605,s4-eth5,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:27.825605,s5-eth1,2546,1816,35,24,0,0,0,0,1000
2025-10-10T15:29:27.825605,s5-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:27.825605,s5-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:27.825605,s5-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:27.825605,s5-eth5,726,3156,9,44,0,0,0,0,1000
2025-10-10T15:29:28.961455,s1-eth1,1006,3496,13,48,0,0,0,0,1000
2025-10-10T15:29:28.961455,s1-eth2,1286,3146,17,43,0,0,0,0,1000
2025-10-10T15:29:28.961455,s1-eth3,1356,3076,18,42,0,0,0,0,1000
2025-10-10T15:29:28.961455,s1-eth4,1816,2546,24,35,0,0,0,0,1000
2025-10-10T15:29:28.961455,s2-eth1,3496,1006,48,13,0,0,0,0,1000
2025-10-10T15:29:28.961455,s2-eth2,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:28.961455,s2-eth3,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:28.961455,s2-eth4,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:28.961455,s2-eth5,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:28.961455,s3-eth1,3146,1286,43,17,0,0,0,0,1000
2025-10-10T15:29:28.961455,s3-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:28.961455,s3-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:28.961455,s3-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:28.961455,s3-eth5,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:28.961455,s4-eth1,3076,1356,42,18,0,0,0,0,1000
2025-10-10T15:29:28.961455,s4-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:28.961455,s4-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:28.961455,s4-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:28.961455,s4-eth5,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:28.961455,s5-eth1,2546,1816,35,24,0,0,0,0,1000
2025-10-10T15:29:28.961455,s5-eth2,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:28.961455,s5-eth3,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:28.961455,s5-eth4,726,3566,9,49,0,0,0,0,1000
2025-10-10T15:29:28.961455,s5-eth5,726,3156,9,44,0,0,0,0,1000
2025-10-10T15:29:30.128827,s1-eth1,1006,3496,13,48,0,0,0,0,1000
2025-10-10T15:29:30.128827,s1-eth2,1286,3146,17,43,0,0,0,0,1000
2025-10-10T15:29:30.128827,s1-eth3,1356,3076,18,42,0,0,0,0,1000
2025-10-10T15:29:30.128827,s1-eth4,1816,2546,24,35,0,0,0,0,1000
2025-10-10T15:29:30.128827,s2-eth1,3496,1006,48,13,0,0,0,0,1000
2025-10-10T15:29:30.128827,s2-eth2,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:30.128827,s2-eth3,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:30.128827,s2-eth4,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:30.128827,s2-eth5,726,3776,9,52,0,0,0,0,1000
2025-10-10T15:29:30.128827,s3-eth1,3146,1286,43,17,0,0,0,0,1000
2025-10-10T15:29:30.128827,s3-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:30.128827,s3-eth3,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:30.128827,s3-eth4,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:30.128827,s3-eth5,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:30.128827,s4-eth1,3076,1356,42,18,0,0,0,0,1000
2025-10-10T15:29:30.128827,s4-eth2,726,3636,9,50,0,0,0,0,1000
2025-10-10T15:29:30.128827,s4-eth3,726,3636,9,50,0,0,0,0,1000
